,Region,Year,CropType,Production_Tonnes,Area_Hectares,Population,Area,Yield_Tonnes_per_Hectare
1567,Mykolaiv Oblast,2024,Potatoes,340824.0,17261.0,1091000,South,19.745321823764556
1568,Mykolaiv Oblast,2025,Wheat,253960.0,76029.0,1091000,South,3.3403043575477778
1569,Mykolaiv Oblast,2025,Barley,272298.0,70012.0,1091000,South,
1570,Mykolaiv Oblast,2025,corn,272710.0,41644.0,1091000,South,6.548602439727212
1571,Mykolaiv Oblast,2025,Sunflower,138641.0,70091.0,1091000,South,1.9780142957013025
1572,Mykolaiv Oblast,2025,Rye,99404.0,34664.0,1091000,South,2.8676436648972996
1573,Mykolaiv Oblast,2025,Soybean,99010.0,37801.0,1091000,South,2.6192428771725615
1574,Mykolaiv Oblast,2025,Potatoes,116095.0,4812.0,1091000,South,24.1261429758936
1575,Odesa Oblast,2011,Wheat,434866.0,101392.0,2351000,South,4.288957708694966
1576,Odesa Oblast,2011,Barley,142835.0,41780.0,2351000,South,3.418741024413595
1577,Odesa Oblast,2011,Corn,267236.0,47937.0,2351000,South,5.57473350439118
1578,Odesa Oblast,2011,Sunflower,2322558.4321833123,97441.0,2351000,South,2.534118081710984
1579,Odesa Oblast,2011,Rye,142470.0,47983.0,2351000,South,2.969176583373278
1580,Odesa Oblast,2011,Soybean,112252.0,65216.0,2351000,South,1.7212340529931305
1581,Odesa Oblast,2011,Potatoes,284302.0,16240.0,2351000,South,17.50628078817734
1582,Odesa Oblast,2012,Wheat,516803.0,108704.0,2351000,South,4.754222475713865
1583,Odesa Oblast,2012,Barley,291850.0,71311.0,2351000,South,
1584,Odesa Oblast,2012,Corn,388182.0,49957.0,2351000,South,7.770322477330504
1585,Odesa Oblast,2012,Sunflower,256791.0,121274.0,2351000,South,2.1174447944324424
1586,Odesa Oblast,2012,Rye,127129.0,45904.0,2351000,South,2.769453642384106
1587,Odesa Oblast,2012,Soybean,166561.0,70222.0,2351000,South,2.3719204807610152
1588,Odesa Oblast,2012,potatoes,202659.0,16678.0,2351000,South,
1589,Odesa Oblast,2013,Wheat,319898.0,76456.0,2351000,South,4.184079732133514
1590,Odesa Oblast,2013,Barley,,,2351000,South,2.6483548616761596
1591,Odesa Oblast,2013,Corn,312319.0,39630.0,2351000,South,7.880873075952561
1592,Odesa Oblast,2013,Sunflower,174706.0,89033.0,2351000,South,1.9622611840553503
1593,Odesa Oblast,2013,Rye,223223.0,76126.0,2351000,South,2.9322833197593465
1594,Odesa Oblast,2013,Soybean,34597.0,26929.0,2351000,South,1.284748783838984
1595,Odesa Oblast,2013,Potatoes,394892.0,20160.0,2351000,South,
1596,odesa reg.,2014,Wheat,399246.0,105566.0,2351000,South,3.7819563116912644
1597,Odesa Oblast,2014,Barley,127490.0,54187.0,2351000,South,2.352778341668666
1598,Odesa Oblast,2014,Corn,418296.0,55622.0,2351000,South,7.520333680917623
1599,Odesa Oblast,2014,Sunflower,216094.0,,2351000,South,2.7715729530063618
1600,Odesa Oblast,2014,Rye,122504.0,,2351000,South,2.849924392229848
1601,Odesa Oblast,2014,Soybean,84758.0,33012.0,2351000,South,2.5674906094753425
1602,Odesa Oblast,2014,Potatoes,356486.0,18872.0,2351000,South,18.88967782958881
1603,Odesa Oblast,2015,Wheat,277860.0,78818.0,2351000,South,3.5253368519881247
1604,Odesa Oblast,2015,Barley,90731.0,,2351000,South,2.500096442644182
1605,Odesa Oblast,2015,Corn,539439.0,62741.0,2351000,South,8.597870610924277
1606,Odesa Oblast,2015,Sunflower,261573.0,94597.0,2351000,South,
1607,Odesa Oblast,2015,Rye,95809.0,36450.0,2351000,South,2.6285048010973937
1608,Odesa Oblast,2015,Soybean,180633.0,69239.0,2351000,South,2.6088331720562112
1609,Odesa Oblast,2015,Potatoes,190636.0,9828.0,2351000,South,
1610,Odesa Oblast,2016,Wheat,406361.0,80835.0,2351000,South,5.027042741386776
1611,Odesa Oblast,2016,Barley,,65957.0,2351000,South,3.887502463726367
1612,Odesa Oblast,2016,Corn,357539.0,46830.0,2351000,South,7.634828101644245
1613,Odesa Oblast,2016,Sunflower,178990.0,78933.0,2351000,South,
1614,Odesa Oblast,2016,Rye,108637.0,36915.0,2351000,South,2.9428958417987268
1615,Odesa Oblast,2016,Soybean,92130.0,44442.0,2351000,South,2.073039017145943
1616,Odesa Oblast,2016,Potatoes,,,2351000,South,16.266231515711645
1617,Odesa Oblast,2017,Wheat,215392.0,47439.0,2351000,South,4.540399249562596
1618,Odesa Oblast,2017,Barley,301617.0,70039.0,2351000,South,4.3064149973586145
1619,Odesa Oblast,2017,corn,170819.0,46032.0,2351000,South,3.710875043448036
1620,Odesa Oblast,2017,Sunflower,115129.0,65452.0,2351000,South,1.7589836826987717
1621,Odesa Oblast,2017,Rye,151733.0,56067.0,2351000,South,2.7062799864447893
1622,Odesa Oblast,2017,Soybean,152011.0,60017.0,2351000,South,2.532799040271923
1623,Odesa Oblast,2017,potatoes,340462.0,17489.0,2351000,South,19.467207959288697
1624,Odesa Oblast,2018,Wheat,245937.0,50748.0,2351000,South,4.846240245921021
1625,Odesa Oblast,2018,Barley,139530.0,44520.0,2351000,South,3.134097035040431
1626,Odesa Oblast,2018,Corn,291254.0,56766.0,2351000,South,5.130782510657788
1627,Odesa Oblast,2018,Sunflower,145691.0,57891.0,2351000,South,2.5166433469796687
1628,Odesa Oblast,2018,Rye,168630.0,50531.0,2351000,South,3.33715936751697
1629,Odesa Oblast,2018,Soybean,,89086.0,2351000,South,2.6075814381608784
1630,Odesa Oblast,2018,Potatoes,197173.0,9717.0,2351000,South,20.291550890192447
1631,Odesa Oblast,2019,wheat,393680.0,100645.0,2351000,South,
1632,Odesa Oblast,2019,Barley,182984.0,65990.0,2351000,South,2.7729049856038794
1633,Odesa Oblast,2019,Corn,324825.0,42232.0,2351000,South,7.691442508050767
1634,Odesa Oblast,2019,Sunflower,224051.0,102839.0,2351000,South,2.1786579021577417
1635,Odesa Oblast,2019,Rye,165445.0,78159.0,2351000,South,2.1167747796159113
1636,odesa reg.,2019,soybean,63942.0,30432.0,2351000,South,2.1011435331230284
1637,Odesa Oblast,2019,Potatoes,322960.0,,2351000,South,17.65580581675049
1638,Odesa Oblast,2020,Wheat,227427.0,70322.0,2351000,South,
1639,Odesa Oblast,2020,Barley,188351.0,60014.0,2351000,South,3.138451028093445
1640,Odesa Oblast,2020,Corn,234522.0,60432.0,2351000,South,3.880758538522637
1641,Odesa Oblast,2020,Sunflower,146799.0,,2351000,South,1.315544682223895
1642,Odesa Oblast,2020,Rye,125326.0,47767.0,2351000,South,2.623694182175979
1643,odesa reg.,2020,Soybean,783338.036541531,71545.0,2351000,South,1.1640505975260325
1644,Odesa Oblast,2020,Potatoes,282125.0,21622.0,2351000,South,13.04805290907409
1645,Odesa Oblast,2021,Wheat,203679.0,61252.0,2351000,South,3.325262848560047
1646,Odesa Oblast,2021,Barley,219660.0,66393.0,2351000,South,3.3084813158013646
1647,Odesa Oblast,2021,Corn,214585.0,41061.0,2351000,South,5.226005211758116
1648,Odesa Oblast,2021,Sunflower,202881.0,98190.0,2351000,South,2.066208371524595
1649,Odesa Oblast,2021,Rye,131153.0,53130.0,2351000,South,
1650,Odesa Oblast,2021,Soybean,109457.0,33066.0,2351000,South,3.3102582713361155
1651,Odesa Oblast,2021,Potatoes,224261.0,12827.0,2351000,South,17.48351134326031
1652,Odesa Oblast,2022,Wheat,266524.0,82968.0,2351000,South,3.2123710346157557
1653,Odesa Oblast,2022,Barley,222554.0,67584.0,2351000,South,3.2929983428030303
1654,Odesa Oblast,2022,Corn,480927.0,61044.0,2351000,South,7.878366424218596
1655,Odesa Oblast,2022,Sunflower,178783.0,102251.0,2351000,South,1.7484718975853537
1656,Odesa Oblast,2022,Rye,111648.0,65131.0,2351000,South,1.7142067525448712
1657,Odesa Oblast,2022,Soybean,161803.0,68976.0,2351000,South,2.3457869403850613
1658,Odesa Oblast,2022,Potatoes,,18580.0,2351000,South,
1659,Odesa Oblast,2023,Wheat,316581.0,112327.0,2351000,South,2.8183873868259637
1660,Odesa Oblast,2023,Barley,109568.0,34808.0,2351000,South,3.1477821190530912
1661,Odesa Oblast,2023,corn,247777.0,45089.0,2351000,South,5.4952870988489435
1662,Odesa Oblast,2023,Sunflower,121170.0,81212.0,2351000,South,1.4920208836132591
1663,Odesa Oblast,2023,Rye,173690.0,52344.0,2351000,South,3.3182408681033166
1664,Odesa Oblast,2023,Soybean,120810.0,53809.0,2351000,South,2.2451634484937464
1665,Odesa Oblast,2023,Potatoes,266590.0,14789.0,2351000,South,18.026235715734668
1666,Odesa Oblast,2024,Wheat,387193.0,71956.0,2351000,South,5.380968925454444
1667,Odesa Oblast,2024,Barley,198412.0,67113.0,2351000,South,2.9563869891079224
1668,Odesa Oblast,2024,Corn,254592.0,47142.0,2351000,South,5.4005345551737305
1669,Odesa Oblast,2024,Sunflower,,78374.0,2351000,South,2.7802970372827724
1670,Odesa Oblast,2024,Rye,196705.0,61110.0,2351000,South,3.2188676157748324
1671,Odesa Oblast,2024,Soybean,83464.0,35211.0,2351000,South,
1672,Odesa Oblast,2024,Potatoes,74646.0,7855.0,2351000,South,9.502991725015914
1673,Odesa Oblast,2025,Wheat,435634.0,118141.0,2351000,South,3.687407419947351
1674,Odesa Oblast,2025,Barley,115909.0,35346.0,2351000,South,3.279267809653143
1675,odesa reg.,2025,Corn,367994.0,58965.0,2351000,South,6.240888662766047
1676,odesa reg.,2025,Sunflower,239622.0,93993.0,2351000,South,2.549360058727778
1677,Odesa Oblast,2025,Rye,112865.0,39432.0,2351000,South,2.862269222966119
1678,Odesa Oblast,2025,Soybean,119377.0,59723.0,2351000,South,1.9988446662089983
1679,Odesa Oblast,2025,Potatoes,260152.0,12967.0,2351000,South,20.06262049818771
1680,Poltava Oblast,2011,Wheat,330474.0,85310.0,1352000,Center,3.873801430078537
1681,poltava reg.,2011,Barley,125262.0,72546.0,1352000,Center,
1682,Poltava Oblast,2011,Corn,513478.0,126691.0,1352000,Center,4.05299508252362
1683,Poltava Oblast,2011,Sunflower,123513.0,47640.0,1352000,Center,
1684,Poltava Oblast,2011,Rye,279247.0,83285.0,1352000,Center,3.3529086870384823
1685,Poltava Oblast,2011,Soybean,155697.0,77629.0,1352000,Center,
1686,Poltava Oblast,2011,Potatoes,1577366.0,99196.0,1352000,Center,15.901508125327634
1687,Poltava Oblast,2012,Wheat,189506.0,55657.0,1352000,Center,3.4048906696372425
1688,Poltava Oblast,2012,Barley,119100.0,39565.0,1352000,Center,3.01023631997978
1689,Poltava Oblast,2012,Corn,333713.0,72091.0,1352000,Center,4.629052170173808
1690,Poltava Oblast,2012,Sunflower,207880.0,82796.0,1352000,Center,2.510749311560945
1691,Poltava Oblast,2012,Rye,205566.0,80750.0,1352000,Center,2.5457089783281734
1692,Poltava Oblast,2012,Soybean,229100.0,105799.0,1352000,Center,2.165426894394087
1693,Poltava Oblast,2012,Potatoes,1623966.0,100722.0,1352000,Center,16.123250134032286
1694,Poltava Oblast,2013,Wheat,308336.0,79120.0,1352000,Center,3.8970677451971687
1695,Poltava Oblast,2013,Barley,310514.0,,1352000,Center,4.233781462190832
1696,Poltava Oblast,2013,Corn,778150.0,105315.0,1352000,Center,
1697,poltava reg.,2013,Sunflower,173547.0,66552.0,1352000,Center,2.6076902271907683
1698,Poltava Oblast,2013,Rye,3749153.1746281446,117507.0,1352000,Center,3.3921213204319742
1699,Poltava Oblast,2013,Soybean,259440.0,114632.0,1352000,Center,2.263242375601926
1700,Poltava Oblast,2013,Potatoes,1569089.0,80244.0,1352000,Center,19.55397288270774
1701,Poltava Oblast,2014,Wheat,173723.0,30532.0,1352000,Center,5.689866369710468
1702,Poltava Oblast,2014,barley,211960.0,70491.0,1352000,Center,3.00690868337802
1703,Poltava Oblast,2014,Corn,,102868.0,1352000,Center,8.882752653886534
1704,Poltava Oblast,2014,Sunflower,128742.0,51717.0,1352000,Center,2.489355531063287
1705,Poltava Oblast,2014,Rye,154465.0,51854.0,1352000,Center,2.978844447872874
1706,Poltava Oblast,2014,Soybean,195719.0,80976.0,1352000,Center,2.4170000987947047
1707,Poltava Oblast,2014,Potatoes,1379422.0,85536.0,1352000,Center,16.126800411522634
1708,Poltava Oblast,2015,Wheat,276058.0,63728.0,1352000,Center,4.33181646999749
1709,Poltava Oblast,2015,barley,195331.0,55346.0,1352000,Center,3.5292704079788964
1710,Poltava Oblast,2015,Corn,548786.0,,1352000,Center,6.646714709622722
1711,Poltava Oblast,2015,Sunflower,,68544.0,1352000,Center,2.151902427637722
1712,Poltava Oblast,2015,Rye,166718.0,56563.0,1352000,Center,2.947474497463006
1713,Poltava Oblast,2015,Soybean,252243.0,119830.0,1352000,Center,2.1050070933822917
1714,Poltava Oblast,2015,Potatoes,889029.0,44437.0,1352000,Center,20.006503589351215
1715,Poltava Oblast,2016,Wheat,308301.0,63982.0,1352000,Center,4.8185583445344005
1716,Poltava Oblast,2016,Barley,145585.0,46242.0,1352000,Center,3.1483283595000215
1717,Poltava Oblast,2016,Corn,679382.0,98487.0,1352000,Center,6.8981896087808545
1718,Poltava Oblast,2016,Sunflower,176725.0,76579.0,1352000,Center,
1719,Poltava Oblast,2016,Rye,219800.0,83380.0,1352000,Center,2.6361237706884144
1720,Poltava Oblast,2016,Soybean,59928.0,73835.0,1352000,Center,0.8116475926051331
1721,Poltava Oblast,2016,Potatoes,11514519.835494671,56938.0,1352000,Center,21.500351259264463
1722,Poltava Oblast,2017,Wheat,418870.0,111535.0,1352000,Center,3.7555027569821133
1723,Poltava Oblast,2017,Barley,268798.0,64417.0,1352000,Center,4.172780477203223
1724,Poltava Oblast,2017,corn,688675.0,116721.0,1352000,Center,5.90018077295431
1725,Poltava Oblast,2017,sunflower,107564.0,51423.0,1352000,Center,2.0917488283452927
1726,Poltava Oblast,2017,Rye,141297.0,77410.0,1352000,Center,1.8253068079059553
1727,Poltava Oblast,2017,Soybean,122518.0,88908.0,1352000,Center,1.3780312232869933
1728,poltava reg.,2017,Potatoes,641591.0,40412.0,1352000,Center,15.876249628823121
1729,Poltava Oblast,2018,Wheat,358954.0,94612.0,1352000,Center,3.793958483067687
1730,Poltava Oblast,2018,Barley,287555.0,94332.0,1352000,Center,3.0483293050078446
1731,Poltava Oblast,2018,Corn,548792.0,78962.0,1352000,Center,6.950077252349232
1732,Poltava Oblast,2018,Sunflower,163148.0,74128.0,1352000,Center,
1733,Poltava Oblast,2018,Rye,192394.0,56942.0,1352000,Center,3.378771381405641
1734,Poltava Oblast,2018,Soybean,233473.0,101155.0,1352000,Center,2.3080717710444367
1735,poltava reg.,2018,Potatoes,1461994.0,84006.0,1352000,Center,17.403447372806703
1736,Poltava Oblast,2019,Wheat,285720.0,90432.0,1352000,Center,3.159501061571125
1737,Poltava Oblast,2019,Barley,,58622.0,1352000,Center,3.3871754631367064
1738,Poltava Oblast,2019,Corn,1030731.0,138733.0,1352000,Center,7.429602185492997
1739,Poltava Oblast,2019,Sunflower,111877.0,52919.0,1352000,Center,2.114117802679567
1740,Poltava Oblast,2019,Rye,238687.0,96511.0,1352000,Center,2.47315850006735
1741,Poltava Oblast,2019,Soybean,212247.0,108342.0,1352000,Center,1.9590463532148197
1742,Poltava Oblast,2019,Potatoes,1797122.0,91723.0,1352000,Center,19.592926528787764
1743,Poltava Oblast,2020,Wheat,173779.0,56969.0,1352000,Center,3.050413382716916
1744,Poltava Oblast,2020,barley,172590.0,,1352000,Center,2.993599639220856
1745,Poltava Oblast,2020,Corn,,203327.0,1352000,Center,4.9760435161095184
1746,Poltava Oblast,2020,Sunflower,228643.0,80980.0,1352000,Center,2.8234502346258337
1747,Poltava Oblast,2020,Rye,148095.0,59149.0,1352000,Center,2.503761686588108
1748,Poltava Oblast,2020,Soybean,130862.0,84159.0,1352000,Center,1.554937677491415
1749,Poltava Oblast,2020,Potatoes,,42926.0,1352000,Center,12.62840702604482
1750,Poltava Oblast,2021,Wheat,245157.0,61738.0,1352000,Center,3.9709255239884675
1751,Poltava Oblast,2021,Barley,201442.0,59413.0,1352000,Center,3.390537424469392
1752,Poltava Oblast,2021,Corn,1733159.0,202942.0,1352000,Center,8.540169112357225
1753,Poltava Oblast,2021,Sunflower,115159.0,54769.0,1352000,Center,2.102631050411729
1754,Poltava Oblast,2021,Rye,115447.0,38277.0,1352000,Center,3.016093215246754
1755,Poltava Oblast,2021,Soybean,290981.0,107495.0,1352000,Center,
1756,Poltava Oblast,2021,Potatoes,1918596.0,86729.0,1352000,Center,22.121735520990672
1757,Poltava Oblast,2022,Wheat,269361.0,62457.0,1352000,Center,4.312743167299102
1758,Poltava Oblast,2022,Barley,213020.0,70642.0,1352000,Center,3.0154865377537443
1759,Poltava Oblast,2022,Corn,662503.0,112941.0,1352000,Center,5.865921144668455
1760,Poltava Oblast,2022,sunflower,159421.0,62411.0,1352000,Center,2.554373427761132
1761,Poltava Oblast,2022,Rye,83263.0,42560.0,1352000,Center,1.9563674812030074
1762,Poltava Oblast,2022,Soybean,162192.0,67719.0,1352000,Center,2.395073760687547
1763,Poltava Oblast,2022,Potatoes,1449981.0,90536.0,1352000,Center,16.015518688698418
1764,Poltava Oblast,2023,Wheat,185913.0,58357.0,1352000,Center,3.185787480507908
1765,Poltava Oblast,2023,Barley,232791.0,76752.0,1352000,Center,3.033028455284553
1766,Poltava Oblast,2023,Corn,433037.0,90788.0,1352000,Center,4.769760320747236
1767,Poltava Oblast,2023,Sunflower,135323.0,55887.0,1352000,Center,2.4213681178091506
1768,Poltava Oblast,2023,Rye,202730.0,58548.0,1352000,Center,3.4626289540206328
1769,Poltava Oblast,2023,Soybean,273037.0,96538.0,1352000,Center,2.8282852348298078
1770,Poltava Oblast,2023,Potatoes,1490316.0,88325.0,1352000,Center,16.87309368808378
1771,Poltava Oblast,2024,Wheat,3761004.546185532,93148.0,1352000,Center,4.292716966547859
1772,Poltava Oblast,2024,Barley,369203.0,105997.0,1352000,Center,3.4831457494080023
1773,Poltava Oblast,2024,Corn,617186.0,87585.0,1352000,Center,7.046708911343266
1774,Poltava Oblast,2024,Sunflower,146494.0,61156.0,1352000,Center,2.3954150042514226
1775,Poltava Oblast,2024,Rye,126190.0,,1352000,Center,2.2963677391177755
1776,Poltava Oblast,2024,Soybean,180972.0,138743.0,1352000,Center,1.304368508681519
1777,Poltava Oblast,2024,Potatoes,1615346.0,83205.0,1352000,Center,19.41404963644012
1778,Poltava Oblast,2025,Wheat,385451.0,77338.0,1352000,Center,4.983979415035299
1779,Poltava Oblast,2025,Barley,197248.0,67011.0,1352000,Center,2.943516736058259
1780,Poltava Oblast,2025,Corn,790228.0,127630.0,1352000,Center,6.191553709942803
1781,Poltava Oblast,2025,Sunflower,321545.0,115675.0,1352000,Center,2.779727685325265
1782,poltava reg.,2025,Rye,129106.0,60537.0,1352000,Center,2.1326791879346514
1783,Poltava Oblast,2025,Soybean,263744.0,121438.0,1352000,Center,2.171840774716316
1784,Poltava Oblast,2025,Potatoes,1691577.0,80903.0,1352000,Center,20.908705486817546
1785,Rivne Oblast,2011,Wheat,168814.0,40595.0,1141000,North,4.158492425175514
1786,Rivne Oblast,2011,Barley,105980.0,,1141000,North,3.601821642196846
1787,Rivne Oblast,2011,corn,222450.0,35265.0,1141000,North,6.307954062101233
1788,Rivne Oblast,2011,Sunflower,229371.06888765606,11056.0,1141000,North,2.2056801736613605
1789,Rivne Oblast,2011,Rye,159004.0,64751.0,1141000,North,
1790,rivne reg.,2011,Soybean,104102.0,44121.0,1141000,North,2.3594660139162755
1791,Rivne Oblast,2011,Potatoes,,25164.0,1141000,North,15.144213956445716
1792,Rivne Oblast,2012,Wheat,180089.0,44003.0,1141000,North,4.092652773674522
1793,Rivne Oblast,2012,Barley,169559.0,48806.0,1141000,North,3.4741425234602303
1794,Rivne Oblast,2012,Corn,232882.0,37088.0,1141000,North,6.27917385677308
1795,Rivne Oblast,2012,Sunflower,48370.0,17993.0,1141000,North,2.6882676596454176
1796,Rivne Oblast,2012,Rye,224074.0,56074.0,1141000,North,3.9960409458929274
1797,Rivne Oblast,2012,Soybean,58484.0,,1141000,North,2.287658908664189
1798,rivne reg.,2012,Potatoes,1128749.0,57296.0,1141000,North,19.700310667411337
1799,Rivne Oblast,2013,Wheat,191872.0,35362.0,1141000,North,
1800,Rivne Oblast,2013,Barley,103457.0,,1141000,North,2.791156315761075
1801,Rivne Oblast,2013,Corn,132918.0,29803.0,1141000,North,4.459886588598463
1802,Rivne Oblast,2013,Sunflower,28709.0,16036.0,1141000,North,1.7902843601895735
1803,Rivne Oblast,2013,Rye,149740.0,43862.0,1141000,North,3.4138890155487664
1804,Rivne Oblast,2013,Soybean,116334.0,42047.0,1141000,North,2.766761005541418
1805,Rivne Oblast,2013,Potatoes,914751.0,50635.0,1141000,North,18.065587044534414
1806,Rivne Oblast,2014,Wheat,83863.0,14886.0,1141000,North,5.6336826548434775
1807,rivne reg.,2014,Barley,92168.0,27001.0,1141000,North,3.4135032035850523
1808,Rivne Oblast,2014,Corn,120222.0,29316.0,1141000,North,
1809,Rivne Oblast,2014,Sunflower,16185.0,5953.0,1141000,North,2.718797245086511
1810,Rivne Oblast,2014,Rye,194065.0,69130.0,1141000,North,2.8072472153912917
1811,Rivne Oblast,2014,Soybean,88296.0,38296.0,1141000,North,2.305619385836641
1812,Rivne Oblast,2014,Potatoes,1437586.0,73289.0,1141000,North,19.61530379729564
1813,Rivne Oblast,2015,Wheat,151413.0,32071.0,1141000,North,4.721181129369212
1814,Rivne Oblast,2015,Barley,138818.0,48068.0,1141000,North,2.8879504035949073
1815,Rivne Oblast,2015,corn,185341.0,23331.0,1141000,North,7.943980112296944
1816,Rivne Oblast,2015,Sunflower,23816.0,12060.0,1141000,North,1.974792703150912
1817,Rivne Oblast,2015,Rye,87587.0,46117.0,1141000,North,1.8992345555868768
1818,Rivne Oblast,2015,Soybean,93410.0,40496.0,1141000,North,2.3066475701303832
1819,Rivne Oblast,2015,Potatoes,1033569.0,54809.0,1141000,North,18.85765111569268
1820,Rivne Oblast,2016,Wheat,63594.0,20496.0,1141000,North,3.102751756440281
1821,Rivne Oblast,2016,Barley,113544.0,37030.0,1141000,North,3.0662705914123682
1822,Rivne Oblast,2016,Corn,120738.0,26900.0,1141000,North,4.488401486988848
1823,Rivne Oblast,2016,Sunflower,,12580.0,1141000,North,2.3906200317965025
1824,Rivne Oblast,2016,Rye,128758.0,43727.0,1141000,North,2.9445880119834427
1825,Rivne Oblast,2016,Soybean,39399.0,24825.0,1141000,North,1.5870694864048338
1826,Rivne Oblast,2016,Potatoes,883342.0,66248.0,1141000,North,
1827,Rivne Oblast,2017,Wheat,184034.0,45236.0,1141000,North,4.068308426916615
1828,Rivne Oblast,2017,Barley,72818.0,21534.0,1141000,North,3.3815361753506084
1829,Rivne Oblast,2017,Corn,105195.0,15397.0,1141000,North,6.832175099045268
